id_staff,cargo
1512577,Sound Recordist
1512618,Art Direction
1512619,Makeup Artist
1512620,Publicist
3664,Writer
42748,Director
42749,Director of Photography
42750,Editor
303707,Screenplay
1037970,Original Music Composer
1410018,Writer
333662,Producer
1845441,Production Design
1845442,Script Supervisor
230426,Director
223708,Director
240104,Director of Photography
544823,Music
575114,Director
351901,Director
1303975,Writer
99439,Screenplay
1169576,Screenplay
116800,Director
135663,Set Decoration
1540341,Director
1016158,Director
143658,Director
1157331,Writer
1157332,Writer
1072870,Editor
1485680,Art Direction
1085031,Makeup Department Head
1485682,Sound Effects Editor
1485683,Special Effects Coordinator
1273769,Gaffer
1153038,Art Direction
1379120,Makeup Effects
1449164,Associate Producer
1464851,Makeup Effects
1594605,Assistant Art Director
1594606,Casting Associate
1594607,Choreographer
1594608,Researcher
1594611,Seamstress
1594614,Hair Designer
1594624,Makeup Effects
1594635,First Assistant Camera
1594640,VFX Editor
1594641,VFX Editor
1594642,Visual Effects Coordinator
1594650,First Assistant Editor
1521330,Art Direction
1106516,Story
1473410,Executive Producer
1473411,Executive Producer
1473412,Animation
1473413,Animation
1473414,Animation
1473415,Animation
1455602,Animation
1473416,Animation
1473417,Animation
1473418,Animation
1455608,Animation
1473419,Animation
1473420,Animation
1473421,Animation
1473422,Animation
1473423,VFX Artist
211671,Animation
1649355,Casting Associate
1567767,Script Coordinator
1649356,Assistant Costume Designer
1649358,Hairstylist
1464955,Key Hair Stylist
1467509,Makeup Artist
1649371,Makeup Artist
1649508,Camera Operator
1649509,Animation Director
1649510,CG Supervisor
1649511,CG Supervisor
1568460,CG Supervisor
1649512,CG Supervisor
1649513,Sequence Supervisor
1649514,Sequence Supervisor
1649515,Sequence Supervisor
1649516,Sequence Supervisor
1649522,Visual Effects Coordinator
1649524,Visual Effects Coordinator
1649525,Visual Effects Coordinator
1649526,Visual Effects Coordinator
1637297,Visual Effects Editor
1649527,Visual Effects Producer
1649528,Visual Effects Producer
1649529,Visual Effects Producer
1649530,Visual Effects Supervisor
1637302,Visual Effects Supervisor
1634432,Visual Effects Supervisor
1649531,Visual Effects Supervisor
1649532,Dialogue Editor
1649534,Researcher
1273046,Special Effects Supervisor
1578905,Dialogue Editor
1615380,Animation Supervisor
1699229,Executive Producer
1699230,Executive Producer
1714890,Assistant Costume Designer
1714891,Assistant Costume Designer
1714898,Set Costumer
1714899,Set Costumer
1714906,Animation Supervisor
1714907,VFX Editor
1714908,VFX Production Coordinator
1714909,VFX Production Coordinator
1714910,Sound Effects Editor
1714911,Hairstylist
1714912,Makeup Artist
1714913,Makeup Artist
19066,Director
1416793,Producer
1464996,Editor
1163450,Costume Design
1418980,Director
1313871,Director of Photography
1620685,Production Design
1620686,Producer
1620688,Associate Producer
1561810,Sound
1620692,Sound Editor
230926,Director
230927,Music
230929,Production Design
230930,Production Design
230931,Production Design
230932,Costume Design
230934,Title Graphics
230935,Producer
230937,Executive Producer
230928,Director of Photography
1179375,Story
1354494,Producer
1226089,Music
99922,Executive Producer
99921,Associate Producer
99947,Production Manager
1336240,Producer
1533776,Director of Photography
237393,Director
1586171,Associate Producer
1586172,Executive Producer
1586173,Executive Producer
1045324,Director
1100066,Cinematography
1168791,Director
1168792,Writer
1168793,Writer
1168794,Writer
121624,Writer
239818,Director
1181227,Music
1665716,Creator
1073817,Director
132240,Writer
1279989,Director
1099929,Producer
1624228,Director of Photography
1624229,Director of Photography
1352416,Underwater Camera
1624230,Art Direction
1624231,ADR & Dubbing
1624232,Animation
1624233,Visual Effects Producer
928606,Researcher
1616473,Digital Intermediate
7488,Director
1283011,Writer
1283012,Writer
1759126,Producer
1358237,Screenplay
145190,Director
145191,Story
145192,Screenplay
145193,Story
49949,Director
1033393,Executive Producer
1277254,Executive Producer
1260047,Producer
1396190,Producer
1240463,Writer
1260048,Producer
1396191,Music
1210543,Director
1210545,Producer
1513394,Editor
1628110,Visual Effects
1628113,Executive Producer
255801,Casting
1163458,Executive Producer
1163462,Executive Producer
1193469,Line Producer
1194301,Executive Producer
1194302,Line Producer
1286523,Executive Producer
1286552,Director
1286553,Director
1286554,Writer
1286556,Line Producer
1286557,Line Producer
1286558,Production Design
1286559,Art Direction
1286561,Costume Design
1286562,Makeup Artist
1286563,Makeup Artist
1286564,Makeup Artist
1286565,Makeup Artist
1286566,Assistant Art Director
1286567,Assistant Art Director
1286568,Leadman
1286569,Boom Operator
1286571,Boom Operator
1286572,Foley
1286573,Sound mixer
1286574,Sound Re-Recording Mixer
1286575,Visual Effects Supervisor
1286576,Visual Effects Supervisor
1286577,Best Boy Electric
1286578,Best Boy Electric
1286579,Grip
1286580,Camera Operator
1286581,Still Photographer
1286582,Gaffer
1286583,Gaffer
1286584,Gaffer
1286585,Electrician
1286586,Casting
1286587,Transportation Coordinator
1286588,Transportation Coordinator
1286589,Script Supervisor
1286590,Script Supervisor
1286591,Production Accountant
1286592,Production Accountant
106400,Producer
88802,Producer
105729,Director
1006148,Screenplay
1302508,Story
1302509,Producer
1302510,Producer
1302511,Executive Producer
1302513,Executive Producer
1063685,Executive Producer
969258,Music
1302514,Production Design
1302515,Art Direction
1302517,Makeup Department Head
1302518,Boom Operator
1302521,Foley
1302524,Gaffer
1302528,Script Supervisor
1302529,Cinematography
1302530,Cinematography
1288803,Director
1361754,Producer
1361756,Co-Producer
1408596,Director
1267073,Director
26854,Director
1138401,Producer
1207643,Writer
238853,Writer
188876,Writer
564117,Writer
1007917,Original Music Composer
1224133,Writer
238876,Writer
104797,Novel
104798,Novel
1447200,Writer
1217870,Writer
1108711,Director
93530,Director
1500923,Executive Producer
1527439,Camera Operator
1527440,First Assistant Camera
1527441,First Assistant Camera
1527442,Casting
1527443,Casting Associate
1527444,Casting Associate
1354597,Director
1578128,Cinematography
1578129,Music
1578131,Writer
1578132,Writer
1578136,Editor
1578138,Editor
1578139,Editor
237784,Director
1064494,Writer
1611056,Producer
1611060,Director of Photography
1611061,Music
237875,Director
1137551,Director of Photography
1623823,Writer
132190,Story
236558,Story
132189,Writer
55827,Story
1538299,Story
1513371,Story
1538304,Story
1815551,Editor
1285483,Production Design
1791410,Art Direction
1815552,Set Decoration
1808422,Costume Design
1006734,Director
220965,Additional Writing
220130,Additional Writing
1006749,Executive Producer
1006750,Producer
1006751,Editor
1006753,Additional Editing
1006755,Production Manager
84470,Director
1205706,Writer
1112464,Director
1076746,Cinematography
1409605,Sound Designer
1409606,Sound Designer
1409607,Dialogue Editor
182892,Director
1435571,Writer
1479532,Animation
1479518,Animation
1479520,Animation
1479521,Animation
1479522,Animation
1479523,Animation
1479524,Animation
1479525,Animation
1479526,Animation
1455605,Animation
1479528,Animation
1479529,Animation
138704,Animation Director
1479527,Fix Animator
1479531,Animation
1479533,Modeling
1479534,Animation
1479535,Set Dressing Supervisor
1479537,Lighting Artist
1479542,Set Designer
1716003,Sound Recordist
1716004,First Assistant Editor
1716005,First Assistant Editor
1742327,Associate Producer
1535465,Visual Effects
932533,Director
932534,Novel
932535,Screenplay
932536,Screenplay
932537,Screenplay
932538,Original Music Composer
932539,Director of Photography
932540,Costume Design
933176,Director
1375775,Director of Photography
1448725,Producer
1448726,Music
1448728,Makeup Department Head
84746,Editor
84748,Director
1176802,Music
1328773,Cinematography
1328774,Cinematography
1328775,Costume Design
235478,Screenplay
235479,Screenplay
235480,Screenplay
1451948,Characters
1133902,Director
1133903,Screenplay
151211,Director
1190819,Director
1275663,Scenario Writer
1332697,Writer
1177126,Editor
1155077,Production Design
78069,Director
1265126,Writer
47878,Writer
550165,Producer
550172,Producer
1005134,Director
1643493,Dialogue
1337166,Dialogue
1337218,Director of Photography
1395007,Sound Editor
1643494,Sound Editor
1643495,Sound Mixer
1643496,Art Direction
567213,Editor
1643497,Post Production Supervisor
1307554,Director
1010956,Cinematography
120424,Cinematography
1013089,Director
1287324,Editor
1886205,Choreographer
1052664,Director
1601940,Producer
1296179,Screenplay
173150,Executive Producer
1819153,Executive Producer
1819154,Executive Producer
1819155,Executive Producer
1819156,Executive Producer
1819157,Music
1819158,Editor
1819162,Art Direction
1819163,Set Decoration
1819164,Production Supervisor
1819165,Casting Assistant
1819166,Location Manager
1819167,Music Supervisor
1819168,Production Coordinator
584292,Producer
1878370,Producer
1535550,Director of Photography
1742761,Casting
1494297,Set Decoration
1878371,Script Supervisor
1444033,ADR Voice Casting
1878372,ADR Voice Casting
1878373,Camera Operator
1878374,Dolly Grip
1830062,Key Grip
1826528,Visual Effects Supervisor
1609859,Sound Editor
1878376,Key Hair Stylist
1592664,Key Makeup Artist
1329896,Story
1329898,Writer
22761,Art Direction
22584,Costume Design
22913,Production Design
22973,Editor
56134,Original Music Composer
140597,Screenplay
150420,Story
937476,Art Direction
1684907,Production Design
17502,Director of Photography
50105,Director
50108,Director of Photography
50112,Editor
50119,Producer
68641,Director
102177,Director
98616,Executive Producer
102178,Executive Producer
102179,Producer
102180,Writer
1501238,Original Music Composer
1501239,Co-Producer
1533536,Music Editor
1533539,Music Director
1533541,Script Supervisor
1085735,Writer
1578487,Original Music Composer
1191536,Editor
1397045,Production Design
1188586,Art Direction
1500582,Key Makeup Artist
1823962,Hairstylist
1413833,Makeup Artist
1085740,Assistant Director
1574828,Dialogue Editor
1828192,Special Effects Supervisor
1828194,Stunts
1578493,Steadicam Operator
17769,Writer
1371521,Novel
587821,Producer
1371522,Co-Producer
1223236,Assistant Director
1724406,Book
1222790,Writer
1449292,Novel
1449293,Novel
1431044,Music
1444930,Producer
1659240,Associate Producer
1659241,Executive Producer
1659242,Associate Producer
1463346,Researcher
1548460,Assistant Costume Designer
1561353,CG Supervisor
1567759,Assistant Costume Designer
1567762,Set Costumer
1567768,Set Decoration
1567769,Art Department Coordinator
1567770,Art Department Assistant
1567771,Art Department Assistant
1567772,Hairstylist
1567773,Hairstylist
1568456,Animation Supervisor
1568459,CG Supervisor
1568461,VFX Editor
1568462,VFX Editor
1568467,Visual Effects Coordinator
1568469,Visual Effects Producer
1568470,Visual Effects Producer
1568471,Visual Effects Producer
1443683,Writer
962679,Supervising Art Director
1569329,Animation
1569330,Special Effects Supervisor
1569331,Armorer
1569335,Visual Effects Editor
1569336,Visual Effects Producer
1194081,Visual Effects Producer
1569337,Visual Effects Producer
1569338,Visual Effects Producer
1569340,Visual Effects Supervisor
1569341,Rigging Gaffer
1569344,First Assistant Camera
1569347,Makeup Designer
1569348,Makeup Effects
1569349,First Assistant Editor
1172813,Supervising Sound Editor
1463804,Set Costumer
1517618,First Assistant Editor
1563557,Visual Effects Editor
1608766,Casting Associate
1621454,VFX Editor
1637330,Conceptual Design
1717315,Art Direction
1717316,Art Direction
1717318,Casting Associate
1717319,Seamstress
